,logFC,AveExpr,t,P.Value,adj.P.Val,B
ZNF650,-0.0866313467923626,4.62911133425191,-2.61318225819997,0.0100239939526747,0.52245753204879,-2.71005225098051
LOC100130332,0.238077232546548,6.61353257231298,2.61232916298906,0.0100477711348466,0.52245753204879,-2.71180739413706
SLC25A3,-0.17042273639766,7.66997941935114,-2.61167504525422,0.0100660368842517,0.52245753204879,-2.71315282179989
NFE2L2,-0.21296133676128,5.76645236435114,-2.61117667102821,0.0100799736826697,0.52245753204879,-2.71417770741093
PHF21B,0.128461420510738,4.68513011919084,2.60854583505536,0.0101538322089581,0.52245753204879,-2.71958504826899
PLCG2,-0.210519331723517,6.10510932312214,-2.60780960845013,0.0101745882549415,0.52245753204879,-2.72109740409722
STAM2,-0.0768132029904238,4.59925577116794,-2.60562932921833,0.0102362800202917,0.52245753204879,-2.72557391910109
IGLL1,-0.334698675851198,7.07082744785496,-2.60092792249439,0.0103704555152104,0.52245753204879,-2.73521551449715
LOC646632,0.185788667500098,4.91771556974046,2.59532617892381,0.0105323915969543,0.52245753204879,-2.74668341464902
AYP1p1,0.187487002389962,5.92858241978626,2.5951946969378,0.0105362196775081,0.52245753204879,-2.7469523222147
NARG1L,0.0569899267467808,4.58201133690076,2.59475469422431,0.0105490394041909,0.52245753204879,-2.7478521301737
GNL2,-0.177732684594281,5.17801550430534,-2.58867937883554,0.0107274873862868,0.52245753204879,-2.76026238567725
AFF4,-0.0808930638419403,4.58625769031298,-2.58738342948691,0.01076590235014,0.52245753204879,-2.76290633480377
LOC100130856,-0.0932855912318688,4.57285948993893,-2.58512493054837,0.0108331452717891,0.52245753204879,-2.76751124229354
YBX1,0.216986557181379,10.1067904341298,2.583384358375,0.0108852252117426,0.52245753204879,-2.77105770757275
ARVP6125,0.241689397482053,5.34937662260305,2.58327033506708,0.0108886447641139,0.52245753204879,-2.77128995949753
LOC387790,0.141081402392027,4.65128949045801,2.58229516740834,0.0109179294560799,0.52245753204879,-2.7732758893464
NSMAF,-0.210516341014389,5.83153995530534,-2.58082114224462,0.0109623294497581,0.52245753204879,-2.77627648263134
CWF19L2,-0.077913992120431,4.54990675457252,-2.57970701372576,0.0109959964033623,0.52245753204879,-2.77854344695318
LOC642765,0.098764175830104,4.58122801132061,2.57959532077565,0.0109993766826552,0.52245753204879,-2.7787706655007
TBC1D2B,-0.137666430157294,4.88764945310687,-2.5793393838084,0.0110071258899852,0.52245753204879,-2.77929128883223
LOC100129585,-0.128088110216818,4.83187657430534,-2.5790661444861,0.0110154043895374,0.52245753204879,-2.77984705786992
NCF1B,-0.13507456483898,4.76046081596183,-2.57615624807636,0.0111039150427946,0.52245753204879,-2.78576255446365
IHPK3,0.181881994120007,5.14415753457252,2.57589222028257,0.0111119775434922,0.52245753204879,-2.78629900091612
HN1,-0.120187529719498,4.65131587707634,-2.57355732393695,0.0111835065053933,0.52245753204879,-2.79104087663909
HIST2H4B,0.0923547398839139,4.56477240973282,2.57286306499536,0.0112048545907031,0.52245753204879,-2.792450092712
LOC389156,0.282500601079141,9.04252395254962,2.57274965598214,0.0112083453325507,0.52245753204879,-2.792680259824
POLE3,-0.161466248768623,6.19920033025191,-2.57226392109843,0.0112233073605864,0.52245753204879,-2.79366597211112
RNF128,0.136478230942981,4.88342389340458,2.5716338251176,0.0112427428555555,0.52245753204879,-2.7949443936978
LSM1,0.212104529144528,8.37070873028244,2.5706239712806,0.0112739551521037,0.52245753204879,-2.79699273894217
ZNF676,0.142578513591271,4.7935897610916,2.56841408632351,0.0113425293567983,0.523369727433301,-2.80147268893849
IRF1,-0.235353776204098,6.97436421858015,-2.56507418988666,0.0114468795467099,0.525917792049484,-2.80823695089797
SPINLW1,0.11200151213097,4.70594954067176,2.56244200447431,0.0115297247771761,0.525937608699875,-2.8135623913769
SLC7A8,0.0991989853700096,4.55794542676336,2.56044965814885,0.0115927891968498,0.525937608699875,-2.81759008337043
SAMD9L,-0.238751293434422,5.13929446252672,-2.55754652469143,0.0116852373531613,0.525937608699875,-2.82345402962022
ZNF140,0.168275155690818,5.23734166367176,2.5574132027626,0.0116894987362552,0.525937608699875,-2.82372318051694
BDKRB1,0.278449611337707,5.73341078083206,2.55730490441278,0.0116929613143924,0.525937608699875,-2.82394180453552
LOC644694,0.268393153264938,5.49316327980916,2.55272945701574,0.0118400936146749,0.530327205628013,-2.8331708416213
LOC641705,0.271606988920251,5.64521705378626,2.55051585253306,0.0119118706413542,0.531319063398734,-2.83763058841452
LOC730415,-0.324980947078827,7.2052065829771,-2.54730549351537,0.0120166612888982,0.532117325730163,-2.84409238950452
SNORA61,-0.120138672593724,4.73573378823664,-2.54571828617883,0.0120687747101558,0.532117325730163,-2.84728444462648
MGC102966,0.20928868061335,5.21850611191603,2.54457988974578,0.0121062768274146,0.532117325730163,-2.84957280109202
